"","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedSequences","basisOfRecord","canonicalName","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","combinationAuthors","combinationYear","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","degreeOfEstablishment","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","eventType","family","familyKey","fieldNotes","fieldNumber","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","higherGeographyID","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/nick","http://unknown.org/verbatimLabel","identificationID","identificationQualifier","identificationRemarks","identifiedBy","identifier","individualCount","infraspecificEpithet","installationKey","institutionCode","institutionID","institutionKey","isInCluster","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","materialEntityID","modified","month","municipality","nameAccordingTo","namePublishedInYear","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","organismQuantity","organismQuantityType","organismRemarks","organismScope","otherCatalogNumbers","ownerInstitutionCode","parentEventID","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rightsHolder","sampleSizeUnit","samplingEffort","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimIdentification","verbatimLocality","verbatimScientificName","verbatimSRS","verbatimTaxonRank","vernacularName","vitality","year","downloadDate"
"427","Heteromys australis australis",4263264,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"USNM 113304","Mammalia",359,"San Javier, Ecuador, SOUTH_AMERICA","MAMM","urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22","c0e59491-e319-4822-90bf-3e3c6fbd4a13",NA,NA,"SOUTH_AMERICA",NA,NA,"Ecuador",443,NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","NMNH Extant Biology",NA,26,NA,NA,NA,18,NA,146,NA,"1900-05-26",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Ecuador","1321673943","LATIN_AMERICA","Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Castorimorpha, Heteromyidae, Heteromyinae","South America, Ecuador",NA,"bc092ff0-02e4-11dc-991f-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3c5bdaf03-fb2a-4562-88ed-214ecbc4c7f6",1,"australis","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","USNM","urn:lsid:biocol.org:col:34871","586ee56e-b0fe-4dff-b7f9-aeb104f3308a",FALSE,"EC",FALSE,NA,1321673943,"Animalia",1,NA,"2025-04-02T10:12:38.616+00:00","2025-04-02T13:11:17.583+00:00","2025-04-02T13:11:17.583+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"San Javier",NA,NA,NA,NA,NA,"2020-05-01T14:05:00.000+00:00",5,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3c5bdaf03-fb2a-4562-88ed-214ecbc4c7f6",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,NA,"EML","NORTH_AMERICA","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","G. Flemming","35",NA,NA,NA,NA,NA,NA,"Heteromys australis australis","Female","Heteromys australis",2439568,"australis",146,NA,NA,4263264,"ACCEPTED","SUBSPECIES",NA,NA,NA,NA,NA,"26 May 1900",NA,NA,NA,NA,NA,NA,NA,1900,2025-04-14
"428","Heteromys australis Thomas, 1901",2439568,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"1901.3.19.23","Mammalia",359,"St. Javier, Lower Cachabi River, N.  Ecuador, Ecuador, SOUTH_AMERICA","ZOO",NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,"Ecuador",433,NA,"7e380070-f762-11e1-a439-00145eb45e9a",NA,NA,23,NA,NA,"{""associatedMediaCount"": null, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180297655000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": [""Yes"", ""No""], ""determinationNames"": [""Heteromys australis"", ""Heteromys australis Thomas, 1901""], ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1919781073"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""MA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Mammals"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}",20,NA,174,NA,"1900-06-23",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Ecuador","1919781073","LATIN_AMERICA","Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia; Chordata; Vertebrata; Mammalia; Rodentia; Heteromyidae","South America; Ecuador",NA,"19456090-b49a-11d8-abeb-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"3598774",1,NA,"60277b56-f762-11e1-a439-00145eb45e9a","NHMUK",NA,"1d808a7c-1f9e-4379-9616-edb749ecf10e",FALSE,"EC",FALSE,"LC",1919781073,"Animalia",1,NA,"2025-03-27T21:33:06.325+00:00","2025-03-27T23:49:40.935+00:00","2025-03-27T23:49:40.935+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"St. Javier, Lower Cachabi River, N.  Ecuador",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"d7c4c11a-2a48-4091-a877-f4d7b61f2ed7",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:3598774",NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","19456090-b49a-11d8-abeb-b8a03c50a862","Flemming, G. and Miketta, R",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",174,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,2025-04-14
"429","Heteromys australis Thomas, 1901",2439568,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"3179","Mammalia",359,"NA","urn:catalog:RBINS:mam","http://collections.naturalsciences.be/7",NA,NA,NA,NA,NA,NA,NA,274,"be_rbins_darwin","8138eb72-f762-11e1-a439-00145eb45e9a","Royal Belgian Institute of Natural Sciences Collection","1941-01-01T00:00:00",23,NA,"Present",NA,NA,NA,204,NA,"1900-07-23",NA,NA,NA,NA,"Heteromyidae",5504,NA,"VERTEBRATES/27038",NA,NA,"3025846476",NA,"Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,NA,NA,NA,NA,NA,"Frechkop Serge (M.)","https://darwin.naturalsciences.be/uri/object/0174bc97-f3d5-4a9d-b633-1c17946a2caf",NA,NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","RBINS-Scientific Heritage","https://www.wikidata.org/wiki/Q222297",NA,FALSE,NA,FALSE,"LC",3025846476,"Animalia",1,"en","2025-01-19T15:25:18.346+00:00","2025-02-06T20:32:48.445+00:00","2025-02-06T20:32:48.445+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Unknown",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"ICZN","https://darwin.naturalsciences.be/uri/object/0174bc97-f3d5-4a9d-b633-1c17946a2caf",NA,"PRESENT","Rodentia",1459,NA,1,"SpecimensInContainer",NA,NA,"urn:catalog:RBINS:IG:9695","RBINS",NA,"Heteromys Desmarest, 1817","Chordata",44,"container type: plateau-caisse; preservation method: unknown",NA,NA,"EML","EUROPE","BE","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,NA,NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",204,NA,"https://www.gbif.org/species/2439568",2439568,"ACCEPTED","SPECIES","PhysicalObject",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,1900,2025-04-14
"430","Heteromys australis Thomas, 1901",2439568,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"3179","Mammalia",359,"NA","VER-MAM","de39391d-54c5-4b27-9b64-4b392bdeca13","de39391d-54c5-4b27-9b64-4b392bdeca13",NA,NA,NA,NA,NA,NA,205,"be_rbins_vertebrates_mammalia","8581f44d-7373-4138-9a3f-7d7508047419",NA,"1941-01-01T00:00:00",23,NA,"Present",NA,NA,NA,204,NA,"1900-07-23",NA,NA,NA,NA,"Heteromyidae",5504,NA,"VERTEBRATES/27038",NA,NA,"3024356543",NA,"Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,NA,NA,NA,NA,NA,"Frechkop Serge (M.)","https://darwin.naturalsciences.be/uri/object/0174bc97-f3d5-4a9d-b633-1c17946a2caf",NA,NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","RBINS","https://ror.org/02y22ws83","c2bfdeef-9c03-435e-8465-c483dadd6995",TRUE,NA,FALSE,"LC",3024356543,"Animalia",1,NA,"2025-03-13T14:34:22.989+00:00","2025-03-13T14:34:56.359+00:00","2025-03-13T14:34:56.359+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Unknown",NA,NA,NA,NA,NA,"0174bc97-f3d5-4a9d-b633-1c17946a2caf",NA,7,NA,NA,NA,"ICZN","https://darwin.naturalsciences.be/uri/object/0174bc97-f3d5-4a9d-b633-1c17946a2caf",NA,"PRESENT","Rodentia",1459,NA,1,"SpecimensInContainer",NA,NA,NA,"RBINS",NA,"Heteromys Desmarest, 1817","Chordata",44,"container type: plateau-caisse; preservation method: unknown",NA,NA,"EML","EUROPE","BE","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,"urn:catalog:RBINS:IG:9695",NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",204,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,1900,2025-04-14
"431","Heteromys australis Thomas, 1901",2439568,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"3179","Mammalia",359,"NA","VER-MAM","de39391d-54c5-4b27-9b64-4b392bdeca13","de39391d-54c5-4b27-9b64-4b392bdeca13",NA,NA,NA,NA,NA,NA,205,"be_rbins_vertebrates_mammalia","8581f44d-7373-4138-9a3f-7d7508047419",NA,"1941-01-01T00:00:00",23,NA,"Present",NA,NA,NA,204,NA,"1900-07-23",NA,NA,NA,NA,"Heteromyidae",5504,NA,"VERTEBRATES/27038",NA,NA,"3024392115",NA,"Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,NA,NA,NA,NA,NA,"Frechkop Serge (M.)","https://darwin.naturalsciences.be/uri/object/837b46a5-3a70-4c1c-a38e-d907b9b8f571",NA,NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","RBINS","https://ror.org/02y22ws83","c2bfdeef-9c03-435e-8465-c483dadd6995",TRUE,NA,FALSE,"LC",3024392115,"Animalia",1,NA,"2025-03-13T14:34:22.989+00:00","2025-03-13T14:35:14.057+00:00","2025-03-13T14:35:14.057+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Unknown",NA,NA,NA,NA,NA,"837b46a5-3a70-4c1c-a38e-d907b9b8f571",NA,7,NA,NA,NA,"ICZN","https://darwin.naturalsciences.be/uri/object/837b46a5-3a70-4c1c-a38e-d907b9b8f571",NA,"PRESENT","Rodentia",1459,NA,1,"SpecimensInContainer",NA,NA,NA,"RBINS",NA,"Heteromys Desmarest, 1817","Chordata",44,"container type: plateau-caisse; preservation method: unknown",NA,NA,"EML","EUROPE","BE","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,"urn:catalog:RBINS:IG:9695",NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",204,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,1900,2025-04-14
"432","Heteromys australis Thomas, 1901",2439568,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"3179","Mammalia",359,"NA","urn:catalog:RBINS:mam","http://collections.naturalsciences.be/7",NA,NA,NA,NA,NA,NA,NA,274,"be_rbins_darwin","8138eb72-f762-11e1-a439-00145eb45e9a","Royal Belgian Institute of Natural Sciences Collection","1941-01-01T00:00:00",23,NA,"Present",NA,NA,NA,204,NA,"1900-07-23",NA,NA,NA,NA,"Heteromyidae",5504,NA,"VERTEBRATES/27038",NA,NA,"3025998423",NA,"Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,NA,NA,NA,NA,NA,"Frechkop Serge (M.)","https://darwin.naturalsciences.be/uri/object/837b46a5-3a70-4c1c-a38e-d907b9b8f571",NA,NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","RBINS-Scientific Heritage","https://www.wikidata.org/wiki/Q222297",NA,FALSE,NA,FALSE,"LC",3025998423,"Animalia",1,"en","2025-01-19T15:25:18.346+00:00","2025-02-06T20:33:35.172+00:00","2025-02-06T20:33:35.172+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Unknown",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,"ICZN","https://darwin.naturalsciences.be/uri/object/837b46a5-3a70-4c1c-a38e-d907b9b8f571",NA,"PRESENT","Rodentia",1459,NA,1,"SpecimensInContainer",NA,NA,"urn:catalog:RBINS:IG:9695","RBINS",NA,"Heteromys Desmarest, 1817","Chordata",44,"container type: plateau-caisse; preservation method: unknown",NA,NA,"EML","EUROPE","BE","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,NA,NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",204,NA,"https://www.gbif.org/species/2439568",2439568,"ACCEPTED","SPECIES","PhysicalObject",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,1900,2025-04-14
"433","Heteromys australis australis",4263264,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"USNM 172940","Mammalia",359,"Ecuador, SOUTH_AMERICA","MAMM","urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22","c0e59491-e319-4822-90bf-3e3c6fbd4a13",NA,NA,"SOUTH_AMERICA",NA,NA,"Ecuador",443,NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","NMNH Extant Biology",NA,23,NA,NA,NA,49,NA,327,NA,"1900-11-23",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Ecuador","1321354735","LATIN_AMERICA","Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Castorimorpha, Heteromyidae, Heteromyinae","South America, Ecuador",NA,"bc092ff0-02e4-11dc-991f-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3b7a6e680-0d54-4ab7-9845-23b938df34d7",1,"australis","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","USNM","urn:lsid:biocol.org:col:34871","586ee56e-b0fe-4dff-b7f9-aeb104f3308a",FALSE,"EC",FALSE,NA,1321354735,"Animalia",1,NA,"2025-04-02T10:12:38.616+00:00","2025-04-02T13:11:56.759+00:00","2025-04-02T13:11:56.759+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,NA,NA,NA,"2020-04-15T16:50:00.000+00:00",11,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3b7a6e680-0d54-4ab7-9845-23b938df34d7",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,NA,"EML","NORTH_AMERICA","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","W. Rosenberg","31",NA,NA,NA,NA,NA,NA,"Heteromys australis australis","Male","Heteromys australis",2439568,"australis",327,NA,NA,4263264,"ACCEPTED","SUBSPECIES",NA,NA,NA,NA,NA,"23 Nov 1900",NA,NA,NA,NA,NA,NA,NA,1900,2025-04-14
"434","Heteromys australis Thomas, 1901",2439568,"http://fieldmuseum.org/about/copyright-information","Esmeraldas",NA,NA,"PRESERVED_SPECIMEN",NA,"18871","Mammalia",359,"Bulim (=Pulun), Esmeraldas, Ecuador, SOUTH_AMERICA","Mammals","Mammals","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,"SOUTH_AMERICA",NA,NA,"Ecuador",347,"mammals-24-sep-2020","41fc5c40-5e81-496f-9733-6b5681b3b7a5",NA,NA,NA,NA,NA,NA,50,NA,NA,NA,"1900",NA,NA,NA,NA,"Heteromyidae",5504,NA,"70507",NA,"Ecuador","665787871","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84",NA,NA,"not recorded",NA,NA,NA,NA,"Animalia Chordata Mammalia Rodentia Heteromyidae","South America, Ecuador, Esmeraldas, Neotropics: Bulim (=Pulun)",NA,"7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"c1e2890e-3b54-4d13-9d8d-6f7dc9c841b4",NA,NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","FMNH","FMNH","e71f36f1-e271-4720-a604-3c5a1418e7aa",FALSE,"EC",FALSE,"LC",665787871,"Animalia",1,"en","2025-01-18T01:55:32.504+00:00","2025-02-06T19:06:45.383+00:00","2025-02-06T19:06:45.383+00:00",1.083333,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Bulim (=Pulun)",NA,NA,"decimal degrees",-78.666664,NA,NA,NA,NA,NA,NA,NA,"c1e2890e-3b54-4d13-9d8d-6f7dc9c841b4",NA,"PRESENT","Rodentia",1459,"2518097",NA,NA,NA,NA,NA,"FMNH",NA,NA,"Chordata",44,"skin,skull",NA,NA,"EML","NORTH_AMERICA","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","W. F. H. Rosenberg","32",NA,NA,"The Field Museum of Natural History",NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",NA,NA,NA,2439568,"ACCEPTED","SPECIES","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,2025-04-14
"435","Heteromys australis Thomas, 1901",2439568,NA,NA,NA,NA,"MATERIAL_CITATION","Heteromys australis",NA,"Mammalia",359,"NA",NA,NA,NA,"Thomas","1901",NA,NA,NA,NA,147,NA,"113e1a39-7927-463a-9063-26056ff4828d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,NA,"3802894351",NA,"Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ce8aef0-9e92-11dc-8738-b8a03c50a862",NA,NA,"“ St. Javier, Lower Cachabi River, N. Ecuador. Alt. 20 m. ”",NA,NA,NA,NA,"3C3D87A6874AB1131E9D5ED6FD82FA24.mc.04FC3CED874AB11013255F64F6AFF64B",1,NA,"7ce8aef1-9e92-11dc-8740-b8a03c50a999",NA,NA,NA,FALSE,NA,FALSE,"LC",3802894351,"Animalia",1,NA,"2025-04-08T20:25:33.698+00:00","2025-04-08T20:25:57.066+00:00","2025-04-08T20:25:57.066+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3C3D87A6874AB1131E9D5ED6FD82FA24.mc.04FC3CED874AB11013255F64F6AFF64B",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","EUROPE","CH","7ce8aef0-9e92-11dc-8738-b8a03c50a862",NA,NA,"https://treatment.plazi.org/id/3C3D87A6874AB1131E9D5ED6FD82FA24#04FC3CED874AB11013255F64F6AFF64B",NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901",NA,"Heteromys australis",2439568,"australis",NA,NA,"3C3D87A6874AB1131E9D5ED6FD82FA24.taxon",2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,"Heteromys australis",NA,NA,NA,NA,NA,2025-04-14
"436","Heteromys australis australis",4263264,NA,"Esmeraldas",NA,NA,"MATERIAL_CITATION","Heteromys (Heteromys) australis subsp. australis",NA,"Mammalia",359,"Esmeraldas, Ecuador, SOUTH_AMERICA",NA,NA,NA,"Thomas","1901","SOUTH_AMERICA",NA,NA,"Ecuador",43,NA,"80178223-9d35-4e32-8d9a-5321e0cb75d3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Ecuador","4867346358","LATIN_AMERICA","Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ce8aef0-9e92-11dc-8738-b8a03c50a862",NA,NA,"Ecuador, Esmeraldas Prov., Cachabi River, San Javier, below Cachabi.",NA,NA,NA,NA,"49CC453FE785C1D4A4E61D7978355963.mc.0D7582755BEAD6A7579C7EC968503F85",1,"australis","7ce8aef1-9e92-11dc-8740-b8a03c50a999",NA,NA,NA,FALSE,"EC",FALSE,NA,4867346358,"Animalia",1,NA,"2025-04-11T22:32:51.494+00:00","2025-04-11T22:33:38.707+00:00","2025-04-11T22:33:38.707+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49CC453FE785C1D4A4E61D7978355963.mc.0D7582755BEAD6A7579C7EC968503F85",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","EUROPE","CH","7ce8aef0-9e92-11dc-8738-b8a03c50a862",NA,NA,"https://treatment.plazi.org/id/49CC453FE785C1D4A4E61D7978355963#0D7582755BEAD6A7579C7EC968503F85",NA,NA,NA,NA,NA,"Heteromys australis australis",NA,"Heteromys australis",2439568,"australis",NA,NA,"49CC453FE785C1D4A4E61D7978355963.taxon",4263264,"ACCEPTED","SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,"Heteromys (Heteromys) australis subsp. australis Thomas 1901",NA,NA,NA,NA,NA,2025-04-14
"437","Heteromys australis Thomas, 1901",2439568,NA,NA,NA,NA,"OCCURRENCE",NA,"BE.2743","Mammalia",359,"NA","Mammalia",NA,NA,NA,NA,NA,NA,NA,NA,160,NA,"62d82928-dc6f-40dc-85b3-f2be47e7b49a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,NA,"1804855155",NA,"Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"396d5f30-dea9-11db-8ab4-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"BE.2743_60031758",NA,NA,"65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","Naturalis",NA,NA,FALSE,NA,FALSE,"LC",1804855155,"Animalia",1,NA,"2025-01-24T00:30:55.420+00:00","2025-02-01T18:59:45.056+00:00","2025-02-01T18:59:45.056+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN","BE.2743_60031758",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,NA,NA,NA,"DWC_ARCHIVE","EUROPE","NL","396d5f30-dea9-11db-8ab4-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901",NA,"Heteromys australis",2439568,"australis",NA,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"species",NA,NA,NA,2025-04-14
